method,dataset,seed,status,protocol,acc,ari,ami,nmi,fmi,ri,source_sha256,error
AHDPC,banknote,,completed,paper-preprocessed X; table_reproduction,0.9905247813411079,0.9624275145419924,0.9316397655826222,0.931676018604076,0.9813964155745356,0.9812154308425465,,
HDPC,banknote,,completed,paper-preprocessed X; table_reproduction,0.8950437317784257,0.6239245668637312,0.6091585973817567,0.6093659753109124,0.8139047466495641,0.8119820607205057,,
AHDPC,dim064,,completed,paper-preprocessed X; table_reproduction,1.0,1.0,1.0,1.0,1.0,1.0,,
HDPC,dim064,,completed,paper-preprocessed X; table_reproduction,1.0,1.0,1.0,1.0,1.0,1.0,,
AHDPC,dim512,,completed,paper-preprocessed X; table_reproduction,1.0,1.0,1.0,1.0,1.0,1.0,,
HDPC,dim512,,completed,paper-preprocessed X; table_reproduction,1.0,1.0,1.0,1.0,1.0,1.0,,
AHDPC,flame,,completed,paper-preprocessed X; table_reproduction,0.9916666666666667,0.9666114931403132,0.9352559576911484,0.9354643343418292,0.9845920491740029,0.9834030683403069,,
HDPC,flame,,completed,paper-preprocessed X; table_reproduction,0.9375,0.7619715369746841,0.7009472567287504,0.7019404283069313,0.8950233927549399,0.8823221757322176,,
AHDPC,glass,,completed,paper-preprocessed X; table_reproduction,0.6308411214953271,0.4094771286515583,0.6378666033209599,0.6531106567960322,0.5572431644318379,0.7785090605940942,,
HDPC,glass,,completed,paper-preprocessed X; table_reproduction,0.5934579439252337,0.43954785604429514,0.6271744650078321,0.6420634294442784,0.5680039997988939,0.8063270589267694,,
AHDPC,image_segment,,completed,paper-preprocessed X; table_reproduction,0.6190476190476191,0.41958492389008345,0.5499166642557529,0.571787756024093,0.5065515807865817,0.8530416951469583,,
HDPC,image_segment,,completed,paper-preprocessed X; table_reproduction,0.5571428571428572,0.41971863485863264,0.5594933263358518,0.5813759240670884,0.5115986995017632,0.8475734791524265,,
AHDPC,landsat,,completed,paper-preprocessed X; table_reproduction,0.6719278466741826,0.5132004744736848,0.5429420649008826,0.5437494320361912,0.6381916914372465,0.8202918007260693,,
