dataset_idx,dataset_name,dataset_type,acc_agglo,acc_autosc,acc_birch,acc_cc,acc_dbscan,acc_dec,acc_divc,acc_dmicc,acc_dscn,acc_edesc,acc_gmm,acc_idec,acc_kernel_kmeans,acc_kfsc,acc_kmeans,acc_kpc,acc_lfss,acc_lrr,acc_meanshift,acc_p2ot,acc_pica,acc_s3comp,acc_spectral_clustering,acc_ssc,ari_agglo,ari_autosc,ari_birch,ari_cc,ari_dbscan,ari_dec,ari_divc,ari_dmicc,ari_dscn,ari_edesc,ari_gmm,ari_idec,ari_kernel_kmeans,ari_kfsc,ari_kmeans,ari_kpc,ari_lfss,ari_lrr,ari_meanshift,ari_p2ot,ari_pica,ari_s3comp,ari_spectral_clustering,ari_ssc,nmi_agglo,nmi_autosc,nmi_birch,nmi_cc,nmi_dbscan,nmi_dec,nmi_divc,nmi_dmicc,nmi_dscn,nmi_edesc,nmi_gmm,nmi_idec,nmi_kernel_kmeans,nmi_kfsc,nmi_kmeans,nmi_kpc,nmi_lfss,nmi_lrr,nmi_meanshift,nmi_p2ot,nmi_pica,nmi_s3comp,nmi_spectral_clustering,nmi_ssc,time_agglo,time_autosc,time_birch,time_cc,time_dbscan,time_dec,time_divc,time_dmicc,time_dscn,time_edesc,time_gmm,time_idec,time_kernel_kmeans,time_kfsc,time_kmeans,time_kpc,time_lfss,time_lrr,time_meanshift,time_p2ot,time_pica,time_s3comp,time_spectral_clustering,time_ssc
7,customer_classification.npz,tabular,0.320000,0.282000,0.333000,0.356000,0.286000,0.317000,0.331400,0.331200,0.319800,0.343400,0.336200,0.311000,0.340000,0.292800,0.328200,0.294000,0.337000,0.294000,0.279000,0.331667,0.330333,0.287600,0.334200,0.292000,0.007654,0.000538,0.017961,0.026383,0.007055,0.012825,0.018731,0.026193,0.014155,0.023030,0.019906,0.009873,0.016480,0.003608,0.015085,0.004597,0.023748,0.001288,-0.001995,0.022045,0.017149,0.002726,0.014501,0.002190,0.021517,0.007838,0.024297,0.031363,0.041996,0.018148,0.022002,0.031025,0.016929,0.025551,0.023201,0.017015,0.019345,0.005765,0.020773,0.009087,0.027888,0.009707,0.021143,0.025642,0.020612,0.005554,0.019664,0.006454,0.046611,6.932093,0.106349,67.614926,0.013716,42.128959,30.541229,43.075521,14.923458,6.456454,0.142900,8.580317,2.201208,1.490809,0.039035,0.083938,55.918466,6.485513,1.349391,627.519807,20.221627,2.748617,0.018683,11.236263
8,pima_indians_diabetes_database.npz,tabular,0.639323,0.571615,0.675781,0.700521,0.687500,0.720486,0.688802,0.691406,0.611198,0.641927,0.672396,0.715885,0.713542,0.664062,0.699219,0.540365,0.677083,0.507812,0.604167,0.654080,0.654167,0.560417,0.715885,0.649740,0.073530,0.007627,0.122041,0.159820,0.128555,0.180080,0.141525,0.141255,0.026004,0.089827,0.116682,0.174951,0.180074,0.036383,0.154847,0.001753,0.124362,-0.008680,0.081965,0.098848,0.106008,0.000955,0.184288,-0.001208,0.042042,0.001117,0.090202,0.134520,0.067644,0.103711,0.116752,0.096368,0.085794,0.080454,0.130829,0.101499,0.127789,0.013364,0.100023,0.000801,0.102470,0.010147,0.065698,0.083029,0.084002,0.002529,0.132642,0.000865,0.018223,4.821816,0.100116,60.115225,0.008784,40.602290,16.829216,32.969358,10.924180,5.247521,0.181944,29.080685,0.812252,0.690751,0.010525,0.033566,27.872681,25.750656,1.406752,1789.635400,20.481017,5.146547,0.013536,9.610753
9,mobile_price_classification.npz,tabular,0.315500,0.274000,0.299500,0.340500,0.213500,0.278000,0.323500,0.340200,0.306000,0.298300,0.295500,0.321667,0.299500,0.278100,0.296900,0.275700,0.331000,0.281000,0.250000,0.334667,0.328200,0.277800,0.304100,0.281000,0.012410,0.001924,0.006218,0.034272,0.001532,0.002986,0.033500,0.036039,0.011554,0.011099,0.006175,0.026771,0.006979,0.002703,0.006238,0.002152,0.036644,0.002126,0.000000,0.045804,0.022720,0.001503,0.006917,0.001176,0.027274,0.003923,0.007810,0.039889,0.091982,0.006325,0.039933,0.041397,0.020071,0.015110,0.008451,0.034464,0.009191,0.004559,0.008366,0.003999,0.042113,0.004572,0.000000,0.048966,0.025401,0.003928,0.008823,0.002985,0.226753,24.944212,0.479815,117.727914,0.043803,84.918554,42.735676,74.649777,34.876726,4.706068,1.117694,19.259040,5.583108,1.950661,0.078520,0.196737,84.665293,40.261251,1.236603,4602.303933,50.714806,7.105011,0.052109,57.832660
10,spambase.npz,tabular,0.821778,0.578787,0.599000,0.720496,0.576831,0.550750,0.628776,0.698631,0.599913,0.875897,0.705281,0.548287,0.862204,0.659943,0.849381,0.564312,0.600522,0.620100,0.574658,0.721727,0.735058,0.574093,0.878722,0.607042,0.413693,-0.015993,-0.004671,0.194150,0.075918,0.009938,0.066134,0.179145,-0.002902,0.565168,0.184948,-0.001966,0.522353,0.100602,0.487501,-0.016978,0.039643,0.018500,-0.005762,0.231188,0.233029,-0.017975,0.573620,0.001172,0.321565,0.020664,0.009831,0.145413,0.099749,0.009837,0.050670,0.132701,0.008558,0.470612,0.179268,0.000504,0.413373,0.062720,0.378545,0.013619,0.040602,0.011300,0.052703,0.190377,0.188411,0.021685,0.562569,0.001511,0.991894,133.915366,1.371466,332.505101,0.360838,134.520614,101.928307,194.838935,192.212359,25.502301,3.394181,43.532496,3.752454,1.187356,0.783380,0.207332,38.302258,1194.600000,5.030780,1199.493406,95.982481,22.985177,0.303292,576.250584
11,rice_seed_gonen_jasmine.npz,tabular,0.970097,0.984898,0.967297,0.984898,0.862686,0.974057,0.978358,0.966697,0.975138,0.987579,0.981298,0.876921,0.977298,0.735974,0.984498,0.552215,0.983798,0.701470,0.974197,0.971797,0.979498,0.553515,0.973517,0.573257,0.883950,0.940492,0.873446,0.940494,0.731178,0.899508,0.915468,0.871681,0.903490,0.950923,0.926572,0.585972,0.911227,0.220884,0.938941,0.002669,0.936233,0.162278,0.901510,0.890378,0.919792,0.016489,0.896843,0.020814,0.816206,0.890685,0.795079,0.886757,0.673335,0.842842,0.854241,0.800765,0.842456,0.906354,0.879079,0.547355,0.859317,0.185903,0.889584,0.001076,0.882339,0.121884,0.846192,0.824520,0.862789,0.011152,0.843957,0.022959,2.734147,413.826248,0.695592,605.154469,1.346411,337.317389,309.376322,385.827785,806.533675,30.459377,0.580389,94.745277,1.411984,3.658114,6.450340,0.356696,101.701653,3929.372012,24.700794,1383.156612,234.115127,314.263430,5.750026,4341.151429
12,heart_attack_analysis_prediction_dataset.npz,tabular,0.792079,0.623762,0.788779,0.825083,0.656766,0.701870,0.782178,0.790759,0.737954,0.751155,0.719472,0.721452,0.815182,0.625083,0.814521,0.539934,0.752475,0.531353,0.541254,0.754675,0.757976,0.545215,0.825083,0.564356,0.338849,0.057052,0.330987,0.420762,0.185534,0.211903,0.316188,0.336571,0.241187,0.259524,0.189556,0.206599,0.395138,0.059434,0.393479,0.008429,0.252428,-0.000542,0.051079,0.263167,0.268677,0.010993,0.420557,0.012298,0.270048,0.091331,0.281775,0.328554,0.181601,0.165074,0.240626,0.259822,0.213410,0.197201,0.149238,0.162438,0.326155,0.042733,0.327032,0.009968,0.189325,0.011563,0.109432,0.204450,0.206333,0.014449,0.357043,0.007046,0.004169,1.209393,0.020754,43.954859,0.003829,11.490263,8.792619,15.872026,4.280356,4.377648,0.117848,15.665162,0.140280,0.236916,0.012425,0.022809,25.573720,2.248483,6.309743,143.715669,9.647421,0.779564,0.082946,0.211360
13,user_knowledge_modeling.npz,tabular,0.631783,0.492248,0.562016,0.430233,0.414729,0.475452,0.422481,0.479845,0.534884,0.478295,0.600000,0.481395,0.554264,0.337209,0.458140,0.349612,0.511628,0.345000,0.406977,0.463824,0.479328,0.345736,0.567442,0.395300,0.302080,0.214853,0.283173,0.103001,0.188532,0.203476,0.193090,0.167337,0.209497,0.155027,0.363541,0.211333,0.221253,0.039325,0.157356,0.013431,0.221561,0.035800,0.037175,0.130848,0.199312,0.021672,0.256183,0.044900,0.373206,0.292617,0.313562,0.189891,0.293187,0.293895,0.282975,0.214949,0.275436,0.189278,0.425211,0.301679,0.283394,0.073293,0.215004,0.032787,0.336022,0.059000,0.103025,0.188695,0.296511,0.034916,0.310398,0.056100,0.002790,1.234342,0.008842,25.687286,0.002756,21.024072,6.971612,11.642874,4.329073,4.887833,0.185195,14.206699,0.279850,0.110710,0.020941,0.074658,46.282571,1.577000,2.522888,129.253492,6.076178,0.659747,0.011156,0.456311
14,world12d.npz,tabular,0.826667,0.746667,0.886667,0.866667,0.746667,0.808889,0.840000,0.817333,0.677333,0.744000,0.810667,0.788000,0.866667,0.673333,0.821333,0.289333,0.873333,0.480000,0.773333,0.742222,0.862222,0.574667,0.920000,0.526667,0.697620,0.601927,0.814342,0.790961,0.654044,0.734892,0.749428,0.746455,0.477390,0.638058,0.744845,0.696454,0.782341,0.527031,0.756235,0.000026,0.827108,0.267500,0.683500,0.677748,0.787342,0.290580,0.850444,0.293791,0.718750,0.626353,0.808849,0.772114,0.677641,0.740916,0.734180,0.750656,0.535408,0.660380,0.766133,0.714187,0.767047,0.530078,0.773492,0.040911,0.832299,0.342800,0.719633,0.701896,0.772182,0.325186,0.842395,0.375122,0.001611,0.761243,0.005609,54.773477,0.002135,15.199967,4.383220,11.669361,12.738767,2.734743,0.050242,9.517269,0.112319,0.586074,0.011420,0.103416,29.134959,1.382700,0.590697,166.358069,5.706215,0.784136,0.046292,0.205507
15,pumpkin_seeds.npz,tabular,0.819600,0.618800,0.847200,0.860000,0.546000,0.663840,0.852800,0.801680,0.823200,0.783600,0.864640,0.876921,0.808400,0.698640,0.839600,0.520080,0.866400,0.769200,0.596800,0.794000,0.799867,0.570080,0.808000,0.584400,0.408309,0.055431,0.481984,0.518207,0.121357,0.140501,0.497666,0.368051,0.418753,0.380010,0.531701,0.585972,0.380174,0.157495,0.461082,0.000013,0.536809,0.289562,0.059820,0.352261,0.368620,0.021828,0.379207,0.027729,0.335012,0.080948,0.388294,0.415257,0.156901,0.112245,0.397789,0.289024,0.330434,0.301471,0.428361,0.547355,0.301922,0.116536,0.373205,0.000424,0.432475,0.240793,0.126007,0.287917,0.288768,0.017950,0.293872,0.022972,0.150634,38.161932,0.252288,155.040522,0.064767,100.508764,54.756143,82.549299,44.916248,14.982463,1.349752,94.745277,1.159794,1.567804,0.188266,0.183495,36.753593,74.970585,2.663651,1169.265549,50.666690,8.293799,1.406829,60.462345
16,iris.npz,tabular,0.886667,0.813333,0.860000,0.853333,0.666667,0.916000,0.840000,0.844000,0.598667,0.818667,0.966667,0.881333,0.853333,0.613333,0.830667,0.442667,0.880000,0.586700,0.666667,0.813333,0.831111,0.460000,0.846667,0.586667,0.718358,0.584297,0.671904,0.661525,0.568116,0.789263,0.633486,0.682994,0.317508,0.594777,0.903874,0.703487,0.645147,0.175295,0.616110,0.038878,0.701115,0.141800,0.568116,0.582979,0.619962,0.052500,0.641006,0.248951,0.762899,0.620156,0.737693,0.732192,0.733680,0.796817,0.685151,0.717747,0.412859,0.634614,0.899694,0.736119,0.661287,0.220033,0.656715,0.089079,0.716010,0.164200,0.733680,0.622729,0.672463,0.063400,0.672844,0.280328,0.001634,0.857738,0.006479,60.768405,0.002780,23.719914,4.684356,8.119334,4.076734,2.389671,0.105753,9.355219,0.062841,0.028571,0.007868,0.050109,30.096303,1.321000,0.929908,47.326531,5.621034,0.610343,0.026308,0.114199
17,wine.npz,tabular,0.926966,0.960674,0.938202,0.955056,0.842697,0.925094,0.977528,0.893258,0.825843,0.928090,0.960674,0.912360,0.971910,0.837079,0.967416,0.483146,0.898876,0.623596,0.601124,0.934457,0.958801,0.565169,0.983146,0.494382,0.784706,0.883710,0.818523,0.866719,0.555573,0.785101,0.929490,0.718594,0.550477,0.801057,0.878619,0.753973,0.916611,0.564203,0.900972,0.063194,0.712401,0.228151,0.400997,0.811416,0.880086,0.192522,0.947132,0.111226,0.787240,0.861291,0.808012,0.838651,0.607995,0.757700,0.910853,0.723825,0.567825,0.803531,0.855200,0.737433,0.885905,0.533477,0.879232,0.098933,0.715900,0.251952,0.502082,0.800294,0.860843,0.214010,0.927647,0.130677,0.001176,1.064579,0.009388,57.741911,0.002627,7.139154,4.984206,8.164876,3.301899,3.472834,0.081618,9.980240,0.053148,0.799987,0.009937,0.018854,29.656220,0.786872,0.601639,104.355008,3.935868,0.864220,0.030485,0.162508
