batch,version,variant,control_variant,dataset,protocol,source_catalog,n_runs,seeds,n_samples,n_features,n_clusters,ari_mean,ari_std,nmi_mean,nmi_std,acc_mean,acc_std,head_ari_mean,head_ari_std,kmeans_ari_mean,kmeans_ari_std,ari_vs_control,head_ari_vs_control,kmeans_ari_vs_control,ari_vs_ahdpc,ari_vs_hdpc,gate_mean_active,target_gate_mean_active,risk_help_mean_active,reconstruction_help_mean_active,cluster_help_mean_active,edge_consistency_mean_active,temporal_recurrence_mean_active,graph_mean_active,topology_trust_mean,effective_neighbor_count,source_sha256_count,k_source,labels_used_during_fit,provenance_status,evidence_tier,notes
v13_advantage,V13,v13_nomix,v13_nomix,seeds,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,210,7,3,0.24517840007790426,0.100912973299388,0.3518530846784668,0.13320276251998894,0.5634920634920635,0.036369648372665375,0.24517840007790426,0.100912973299388,0.3648171410716625,0.037677540734599724,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,spectf_heart,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,80,44,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.00931918880290693,0.015057059949209873,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,spectf_heart,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,80,44,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.00931918880290693,0.015057059949209873,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,statlog_image_segmentation,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,2310,19,7,0.47855401762071764,0.03750222803385122,0.5849406712453057,0.05942943651184708,0.6444444444444445,0.02934903178233435,0.47855401762071764,0.03750222803385122,0.49538178421747375,0.01008058590863306,0.008683607599700327,0.008683607599700327,-0.004193007892452916,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,statlog_image_segmentation,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,2310,19,7,0.4698704100210173,0.0358216629215391,0.5812687153272402,0.05840265210443232,0.6333333333333333,0.021941689865756165,0.4698704100210173,0.0358216629215391,0.49957479210992667,0.007799950859711186,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,vehicle,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,846,18,4,0.13236910427616702,0.03384558863751509,0.1919785946396156,0.02175552058669683,0.44996059889676915,0.020347913843459978,0.13236910427616702,0.03384558863751509,0.13744993368802746,0.002790337890687253,0.005838367770096886,0.005838367770096886,0.0006840099014686352,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,vehicle,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,846,18,4,0.12653073650607014,0.04506997263946226,0.18693216303302843,0.03194921299968358,0.4448384554767533,0.03335623957966411,0.12653073650607014,0.04506997263946226,0.13676592378655883,0.003387913412613236,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,vertebral_column,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,310,6,2,0.2055082729372122,0.009124517553346343,0.2109217198185307,0.0022336278816411847,0.7279569892473118,0.004927500747264381,0.2055082729372122,0.009124517553346343,0.22153436821348127,0.012541889062658289,-0.0018737238856162408,-0.0018737238856162408,0.0061515915970248025,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,vertebral_column,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,310,6,2,0.20738199682282843,0.0,0.21615425402626795,0.0,0.7290322580645161,0.0,0.20738199682282843,0.0,0.21538277661645647,0.008959404509062489,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_full,v13_nomix,wine,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,178,13,3,-0.001653901156766643,0.002864640834216764,0.0232779949629766,0.04031866997420788,0.398876404494382,0.0,-0.001653901156766643,0.002864640834216764,0.3538791378923571,0.010496139157762624,0.0007971239165717829,0.0007971239165717829,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v13_advantage,V13,v13_nomix,v13_nomix,wine,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,178,13,3,-0.002451025073338426,0.004245299957647387,0.021466715833403205,0.037181442495097625,0.39513108614232206,0.006487081676287914,-0.002451025073338426,0.004245299957647387,0.3538791378923571,0.010496139157762624,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_full,v14_nomix,balance_scale,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.16902791404256942,0.03756606313686255,0.1817515196075021,0.058408324899773344,0.5408,0.02514597383280278,0.16902791404256942,0.03756606313686255,0.1903162441099746,0.04932371419071083,0.0028467831402617105,0.0028467831402617105,-0.001819998641660353,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_nomix,v14_nomix,balance_scale,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.1661811309023077,0.03825568277906424,0.17855308250190202,0.060423824523783774,0.5402666666666667,0.02025964790743744,0.1661811309023077,0.03825568277906424,0.19213624275163496,0.06159057949811995,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_full,v14_nomix,landsat,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.29062841979889853,0.12420311960330661,0.44930634568076533,0.1321247560856337,0.4667418263810597,0.1140293750653566,0.29062841979889853,0.12420311960330661,0.5201379048390412,0.011857582867561623,0.0316447879347278,0.0316447879347278,0.04561451474184369,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_nomix,v14_nomix,landsat,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.2589836318641707,0.17519305495112117,0.4038580757319144,0.19986282025248994,0.4390830514844044,0.16147397771336242,0.2589836318641707,0.17519305495112117,0.4745233900971975,0.07816637344532157,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_full,v14_nomix,spectf_heart,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.052232831326085756,0.04990137125039798,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_nomix,v14_nomix,spectf_heart,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.052232831326085756,0.04990137125039798,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_full,v14_nomix,vehicle,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.0844670188133508,0.002340265190302347,0.14105785272783927,0.0020672864301844005,0.3727344365642238,0.0006824471267016862,0.0844670188133508,0.002340265190302347,0.12693480273600669,0.004864243214880108,0.001212208630522682,0.001212208630522682,-0.0006139246174712842,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_nomix,v14_nomix,vehicle,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.08325481018282811,0.0031433318824758026,0.1410163406919447,0.003219879435237425,0.3719464144996059,0.0024605981081159997,0.08325481018282811,0.0031433318824758026,0.12754872735347797,0.006327868667866699,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_full,v14_nomix,vertebral_column,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.12402331401215917,0.02855609900230485,0.20608302650572993,0.006170335047967817,0.6806451612903226,0.017960530202677506,0.12402331401215917,0.02855609900230485,0.22791696771876527,0.012833175072114095,-0.013838283165219914,-0.013838283165219914,0.012292342083738667,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
v14_advantage_5ds,V14,v14_nomix,v14_nomix,vertebral_column,raw_related_advantage,runs.csv + per-run summary.json,3,123|42|7,,,,0.13786159717737909,0.019810242916822988,0.20487528108020128,0.011730967960154208,0.6892473118279571,0.0122127061200006,0.13786159717737909,0.019810242916822988,0.2156246256350266,0.0153725568005406,0.0,0.0,0.0,,,,,,,,,,,,,1,runner_code:np.unique(y),code_audit_false,source_hash_and_k_in_runs_csv; explicit label flag absent,3-seed paired mechanism comparison,Full and NoMix are paired within this batch; do not compare dataset names across different source manifests.
