ACC_mean,ACC_std,ARI_mean,ARI_std,NMI_mean,NMI_std,dataset_group,dataset_id,fit_seconds_mean,fit_seconds_std,gate_density_spearman_mean,gate_density_spearman_std,gate_intrinsic_dimension_spearman_mean,gate_intrinsic_dimension_spearman_std,labels_used_during_fit,n_completed,n_requested,neighbor_label_purity_post_fit_mean_mean,neighbor_label_purity_post_fit_mean_std,peak_cuda_allocated_bytes_mean,peak_cuda_allocated_bytes_std,status,variant,wall_seconds_mean,wall_seconds_std
0.9819518857022796,0.0079213762807888,0.9227128810508296,0.03255551963519687,0.8583548014854937,0.041786195408765554,biological,Wang,87.48401012867689,1.8398674406493256,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_edge_sim_mutual_snn_distance,97.07126515880228,2.336072480911176
0.9829183737787582,0.007344928944716282,0.9266990681622792,0.030384878016899756,0.8638584365361351,0.04007610369186151,biological,Wang,90.0889460902661,0.7847637522363773,,,,,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_fixed_mean_gate,99.57260488383471,1.5385314669596823
0.9821199705851456,0.008042015248422456,0.9234252315040539,0.033068500824535524,0.859443842758815,0.04255911454108265,biological,Wang,91.4007552685216,2.2889744624572406,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_full,101.51686368323863,3.927902720402725
0.9827292782855341,0.008213509551471505,0.9259859648540498,0.0339231584152779,0.8632805953283551,0.04487118305455946,biological,Wang,28.370914548449218,1.7544638900634322,,,,,False,5,5,,,203478528.0,0.0,completed,T_no_vicinal,38.09683790076524,1.6236188302072736
0.9800819413803972,0.008400500794656669,0.9149938479085028,0.03434091568721785,0.8481700418687612,0.04340693039780432,biological,Wang,81.1204376026988,2.2958579440358693,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_random_neighbor,90.88014312647283,2.102843555849208
0.9820989599747874,0.007587347120928349,0.923298779628474,0.03126208641230629,0.8591619117410094,0.04049703287832684,biological,Wang,90.6883978659287,1.11573337742786,0.006179926968898861,0.006092330028480481,-0.0017723437842491279,0.017661360529727374,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_shuffled_gate,100.8547484157607,1.9852404259957197
0.9819308750919215,0.007550311267356811,0.9225924630165038,0.031081277347519712,0.8580195289215631,0.0400628939048814,biological,Wang,82.14608458634466,2.78004676929158,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_uniform_pseudo_loss,92.79452835321426,4.518408320788507
0.9718887262079063,0.0012249780769166786,0.8898924049000516,0.004681680138627432,0.8156107216100251,0.009682772018039715,general,breast_cancer_wisconsin_original,6.119141356274485,1.0545943876707762,,,,,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,F_matched_total_mix,6.960995438881218,0.9622140202059869
0.972181551976574,0.0014641288433382416,0.8909994051380741,0.005596267220883634,0.8162412137186525,0.011093961498690389,general,breast_cancer_wisconsin_original,6.191215518675745,1.0237602605367164,0.9517449950567991,1.2412670766236366e-16,0.4828953391183902,6.206335383118183e-17,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_beta_no_mutual,7.167414051480591,1.0966874749634705
0.9724743777452416,0.0012249780769166786,0.8921152555088057,0.0046919653465262974,0.8182748003327113,0.010005019343994326,general,breast_cancer_wisconsin_original,5.568713769689202,0.7439364581640461,0.43055829742014334,0.0,-0.01995552506027459,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_beta_no_perturb,6.285720944777131,0.8015304721481398
0.9727672035139092,0.002220461330615401,0.8932201873718023,0.008479573494401281,0.8178848222538866,0.015180980992284794,general,breast_cancer_wisconsin_original,5.721198505349458,0.7684416347266183,0.30349446166655664,0.0,-0.15849089390057972,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_beta_no_snn,6.518125401996076,0.8461146419364176
0.972181551976574,0.0014641288433382416,0.8909994051380741,0.005596267220883634,0.8162412137186525,0.011093961498690389,general,breast_cancer_wisconsin_original,6.41958005335182,0.6792163316782174,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_edge_none,7.183831488154828,0.647686201539513
0.9724743777452416,0.0012249780769166786,0.8921152555088057,0.0046919653465262974,0.8182748003327113,0.010005019343994326,general,breast_cancer_wisconsin_original,6.819873869232834,0.8536643253742672,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_edge_sim,7.911809940263629,1.1738646908317847
0.972181551976574,0.0014641288433382416,0.8909994051380741,0.005596267220883634,0.8162412137186525,0.011093961498690389,general,breast_cancer_wisconsin_original,5.782773882523179,0.6603231933560089,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_edge_sim_mutual,7.035835301503539,1.1080709969749647
0.972181551976574,0.0014641288433382416,0.8909994051380741,0.005596267220883634,0.8162412137186525,0.011093961498690389,general,breast_cancer_wisconsin_original,6.588267605751753,0.6585474881712676,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_edge_sim_mutual_snn,7.861341299116612,1.0378965645227471
0.9724743777452416,0.0012249780769166786,0.8921152555088057,0.0046919653465262974,0.8182748003327113,0.010005019343994326,general,breast_cancer_wisconsin_original,6.195786455459893,0.781472799532096,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_edge_sim_mutual_snn_distance,7.207185468077659,0.7998918535576367
0.9718887262079063,0.0012249780769166786,0.8898924049000516,0.004681680138627432,0.8156107216100251,0.009682772018039715,general,breast_cancer_wisconsin_original,6.2768914144486185,0.19474060888069658,,,,,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_fixed_mean_gate,7.1502575414255265,0.3649147971870011
0.972181551976574,0.0014641288433382416,0.8909994051380741,0.005596267220883634,0.8162412137186525,0.011093961498690389,general,breast_cancer_wisconsin_original,6.705178941600025,0.65777536855043,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_full,7.339469142258167,0.6698068790616308
0.9713030746705711,0.001964334972913469,0.8876730436896233,0.0074828234002122605,0.8125556863744198,0.013572748773430676,general,breast_cancer_wisconsin_original,2.779054056853056,0.29349740308806355,,,,,False,5,5,,,70548992.0,0.0,completed,T_no_vicinal,3.5853207161650062,0.2936314360886238
0.9733528550512445,0.0021716540225755966,0.8954300773189168,0.008317265807652081,0.8186499254643677,0.01398110894281596,general,breast_cancer_wisconsin_original,5.2728717714548115,0.3348681623236566,0.63618882384839,0.0,0.09782144670106209,0.0,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_random_neighbor,6.30175699237734,0.656517053923804
0.9718887262079063,0.0019089904554034473,0.8898800780966534,0.0072868913808821255,0.8138161785909421,0.013605891093673956,general,breast_cancer_wisconsin_original,6.650253832153976,0.46631356799470713,0.003104411740512818,0.035569454167464924,-0.01347221368023957,0.01002751067580525,False,5,5,0.9622253775596619,0.0,72078848.0,0.0,completed,T_shuffled_gate,7.793801485747099,0.516820670573583
